stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
349.0,06-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,12.0,17.0,,"Worli, Mumbai",,2014-04-06
349.0,06-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,16.0,91.0,,"Worli, Mumbai",,2014-10-06
349.0,16-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,20.0,28.0,,"Worli, Mumbai",,2014-06-16
349.0,19-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,12.0,30.0,,"Worli, Mumbai",,2014-06-19
349.0,24-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,12.0,23.0,,"Worli, Mumbai",,2014-06-24
349.0,26-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,9.0,19.0,,"Worli, Mumbai",,2014-06-26
349.0,30-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,6.0,20.0,,"Worli, Mumbai",,2014-06-30
349.0,07-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,15.0,,"Worli, Mumbai",,2014-01-07
349.0,07-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,22.0,19.0,,"Worli, Mumbai",,2014-08-07
349.0,14-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,24.0,,"Worli, Mumbai",,2014-07-14
349.0,17-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,66.0,,"Worli, Mumbai",,2014-07-17
349.0,22-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,40.0,,"Worli, Mumbai",,2014-07-22
349.0,24-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,13.0,43.0,,"Worli, Mumbai",,2014-07-24
349.0,28-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,7.0,40.0,,"Worli, Mumbai",,2014-07-28
349.0,08-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,34.0,,"Worli, Mumbai",,2014-04-08
349.0,08-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,9.0,17.0,,"Worli, Mumbai",,2014-06-08
349.0,08-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,96.0,,"Worli, Mumbai",,2014-11-08
349.0,13-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,31.0,,"Worli, Mumbai",,2014-08-13
349.0,19-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,79.0,,"Worli, Mumbai",,2014-08-19
349.0,21-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,9.0,109.0,,"Worli, Mumbai",,2014-08-21
349.0,25-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,21.0,70.0,,"Worli, Mumbai",,2014-08-25
349.0,27-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,43.0,,"Worli, Mumbai",,2014-08-27
349.0,09-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,7.0,48.0,,"Worli, Mumbai",,2014-03-09
349.0,09-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,91.0,,"Worli, Mumbai",,2014-09-09
349.0,09-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10.0,16.0,159.0,,"Worli, Mumbai",,2014-11-09
349.0,15-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,11.0,250.0,,"Worli, Mumbai",,2014-09-15
349.0,17-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,20.0,215.0,,"Worli, Mumbai",,2014-09-17
349.0,22-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,229.0,,"Worli, Mumbai",,2014-09-22
349.0,24-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,11.0,148.0,,"Worli, Mumbai",,2014-09-24
349.0,29-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,12.0,168.0,,"Worli, Mumbai",,2014-09-29
349.0,10-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,68.0,,"Worli, Mumbai",,2014-08-10
349.0,10-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,83.0,,"Worli, Mumbai",,2014-10-10
349.0,16-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,23.0,118.0,,"Worli, Mumbai",,2014-10-16
349.0,20-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,31.0,84.0,,"Worli, Mumbai",,2014-10-20
349.0,11-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,25.0,84.0,,"Worli, Mumbai",,2014-12-11
349.0,17-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,23.0,87.0,,"Worli, Mumbai",,2014-11-17
349.0,19-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,45.0,114.0,,"Worli, Mumbai",,2014-11-19
349.0,24-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,25.0,108.0,,"Worli, Mumbai",,2014-11-24
349.0,26-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,52.0,109.0,,"Worli, Mumbai",,2014-11-26
349.0,12-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,37.0,104.0,,"Worli, Mumbai",,2014-01-12
349.0,12-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,58.0,106.0,,"Worli, Mumbai",,2014-03-12
349.0,12-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,120.0,,"Worli, Mumbai",,2014-08-12
349.0,12-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10.0,12.0,157.0,,"Worli, Mumbai",,2014-10-12
349.0,16-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,10.0,99.0,,"Worli, Mumbai",,2014-12-16
349.0,18-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",16.0,5.0,117.0,,"Worli, Mumbai",,2014-12-18
349.0,22-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,15.0,163.0,,"Worli, Mumbai",,2014-12-22
349.0,24-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,44.0,171.0,,"Worli, Mumbai",,2014-12-24
349.0,29-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,34.0,119.0,,"Worli, Mumbai",,2014-12-29
170.0,09-04-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,7.0,128.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-04-09
170.0,16-04-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,9.0,120.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-04-16
170.0,22-04-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,12.0,140.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-04-22
170.0,28-04-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,13.0,84.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-04-28
170.0,30-04-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,19.0,81.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-04-30
170.0,05-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,31.0,191.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-05
170.0,12-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,25.0,81.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-12
170.0,14-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,36.0,108.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-14
170.0,19-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,22.0,72.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-19
170.0,21-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,10.0,29.0,68.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-21
170.0,26-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,27.0,56.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-26
170.0,28-05-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,12.0,61.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-05-28
170.0,01-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,23.0,99.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-01
170.0,03-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,88.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-03
170.0,11-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,77.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-11
170.0,16-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,67.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-16
170.0,18-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,20.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-18
170.0,25-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,86.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-25
170.0,29-06-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,5.0,61.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-06-29
170.0,02-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,12.0,19.0,55.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-02
170.0,08-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,20.0,41.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-08
170.0,10-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,24.0,47.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-10
170.0,14-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,9.0,11.0,52.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-14
170.0,17-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,11.0,46.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-17
170.0,23-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,39.0,33.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-23
170.0,28-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,38.0,35.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-28
170.0,30-07-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,31.0,27.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-07-30
170.0,04-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,10.0,42.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-04
170.0,06-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,9.0,44.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-06
170.0,11-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,15.0,61.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-11
170.0,13-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,9.0,54.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-13
170.0,18-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,10.0,79.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-18
170.0,20-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,10.0,54.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-20
170.0,25-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,10.0,49.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-25
170.0,27-08-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,15.0,41.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-08-27
170.0,01-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,13.0,52.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-01
170.0,03-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,37.0,88.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-03
170.0,08-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,60.0,660.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-08
170.0,10-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,11.0,31.0,65.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-10
170.0,15-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,37.0,42.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-15
170.0,22-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,24.0,78.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-22
170.0,24-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,25.0,86.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-24
170.0,29-09-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,26.0,138.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-09-29
170.0,06-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,59.0,119.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-06
170.0,08-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,49.0,97.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-08
170.0,13-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,57.0,101.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-13
170.0,20-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,55.0,178.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-20
170.0,26-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,37.0,143.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-26
170.0,28-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,30.0,175.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-28
170.0,30-10-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,17.0,133.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-10-30
170.0,03-11-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,15.0,137.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-11-03
170.0,05-11-15,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,17.0,213.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2015-11-05
